RTO4_14354	None
RTO4_9559	GO:0016853
RTO4_9559	GO:0030277
RTO4_9559	GO:0030512
RTO4_9559	GO:0042802
RTO4_9559	GO:0050680
RTO4_9559	GO:0060392
RTO4_9559	GO:0060394
RTO4_9559	GO:0070062
RTO4_9559	GO:0008150
RTO4_9559	GO:0005634
RTO4_9559	GO:0005829
RTO4_16854	GO:0016021
RTO4_16854	GO:0000329
RTO4_16854	GO:0006486
RTO4_16854	GO:0006621
RTO4_16854	GO:0003674
RTO4_16854	GO:0015031
RTO4_16854	GO:0006810
RTO4_16854	GO:0005783
RTO4_16854	GO:0005794
RTO4_16854	GO:0005789
RTO4_16854	GO:0016020
RTO4_16854	GO:0005886
RTO4_15659	GO:0005515
RTO4_15659	GO:0005488
RTO4_15659	GO:0005881
RTO4_15659	GO:0005876
RTO4_15659	GO:0005816
RTO4_15659	GO:0051010
RTO4_15659	GO:0031110
RTO4_15659	GO:0072686
RTO4_15659	GO:0044732
RTO4_15659	GO:0000942
RTO4_15659	GO:0099070
RTO4_15659	GO:0005829
RTO4_15659	GO:0070850
RTO4_15659	GO:0071963
RTO4_15659	GO:0051315
RTO4_15659	GO:0046785
RTO4_15659	GO:0005200
RTO4_15659	GO:0005938
RTO4_15659	GO:0030472
RTO4_15659	GO:0007020
RTO4_15659	GO:0007017
RTO4_15659	GO:0005875
RTO4_15659	GO:0008017
RTO4_15659	GO:0000922
RTO4_15659	GO:0007143
RTO4_15659	GO:0007344
RTO4_15659	GO:0007067
RTO4_15659	GO:0031122
RTO4_15659	GO:0016325
RTO4_15659	GO:0045450
RTO4_15659	GO:0000022
RTO4_15659	GO:0015631
RTO4_15659	GO:0090063
RTO4_15659	GO:0035371
RTO4_15659	GO:0007029
RTO4_15659	GO:0048477
RTO4_15659	GO:0007411
RTO4_15659	GO:0045196
RTO4_15659	GO:0000132
RTO4_15659	GO:0000086
RTO4_15659	GO:0000776
RTO4_15659	GO:0000777
RTO4_15659	GO:0005913
RTO4_15659	GO:0007051
RTO4_15659	GO:0007062
RTO4_15659	GO:0016020
RTO4_15659	GO:0030951
RTO4_15659	GO:0043234
RTO4_15659	GO:0050658
RTO4_15659	GO:0051297
RTO4_15659	GO:0051301
RTO4_15659	GO:0097711
RTO4_15659	GO:0098609
RTO4_15659	GO:0098641
RTO4_15659	GO:0000930
RTO4_15659	GO:0015630
RTO4_15659	GO:0000775
RTO4_15659	GO:0005694
RTO4_15659	GO:0005737
RTO4_15659	GO:0005856
RTO4_15659	GO:0007049
RTO4_15659	GO:0043021
RTO4_15659	GO:0005819
RTO4_15659	GO:0000778
RTO4_15659	GO:0005874
RTO4_15659	GO:0005634
RTO4_15659	GO:0009506
RTO4_15659	GO:0000212
RTO4_15659	GO:0005815
RTO4_15659	GO:0009790
RTO4_15659	GO:0009792
RTO4_15659	GO:0051231
RTO4_15659	GO:0051321
RTO4_15659	GO:0072687
RTO4_15659	GO:0010171
RTO4_15659	GO:0018991
RTO4_15659	GO:0035046
RTO4_15659	GO:0035047
RTO4_15659	GO:0035188
RTO4_15659	GO:0040035
RTO4_14596	None
RTO4_11997	None
RTO4_10367	None
RTO4_12062	GO:0009063
RTO4_12062	GO:0047929
RTO4_12062	GO:0008927
RTO4_12062	GO:0008869
RTO4_12062	GO:0047818
RTO4_12062	GO:0044275
RTO4_12062	GO:0005575
RTO4_12062	GO:0000287
RTO4_12062	GO:0005739
RTO4_12062	GO:0016853
RTO4_12062	GO:0050023
RTO4_14768	GO:0005634
RTO4_14768	GO:0005829
RTO4_14768	GO:0071944
RTO4_14768	GO:0003674
RTO4_14768	GO:0008150
RTO4_14768	GO:0004519
RTO4_14768	GO:0005515
RTO4_14768	GO:0005524
RTO4_14768	GO:0016310
RTO4_14768	GO:0046404
RTO4_14768	GO:0090305
RTO4_14768	GO:0005737
RTO4_10148	GO:0004672
RTO4_10148	GO:0005524
RTO4_10148	GO:0006468
RTO4_10148	GO:0016772
RTO4_10148	GO:0004713
RTO4_10148	GO:0004674
RTO4_10148	GO:0031931
RTO4_10148	GO:0005730
RTO4_10148	GO:0031932
RTO4_10148	GO:0005829
RTO4_10148	GO:0005956
RTO4_10148	GO:0000790
RTO4_10148	GO:0040009
RTO4_10148	GO:0048315
RTO4_10148	GO:0043433
RTO4_10148	GO:0061246
RTO4_10148	GO:0000122
RTO4_10148	GO:0010378
RTO4_10148	GO:0032922
RTO4_10148	GO:0034456
RTO4_10148	GO:0006359
RTO4_10148	GO:0006356
RTO4_10148	GO:0007535
RTO4_10148	GO:0018107
RTO4_10148	GO:0018105
RTO4_10148	GO:0006974
RTO4_10148	GO:0071470
RTO4_10148	GO:0001300
RTO4_10148	GO:0019722
RTO4_10148	GO:0009405
RTO4_10148	GO:0034599
RTO4_10148	GO:0035690
RTO4_10148	GO:0005634
RTO4_10148	GO:0016055
RTO4_10148	GO:0005515
RTO4_10148	GO:0005737
RTO4_10148	GO:0045475
RTO4_10148	GO:0048749
RTO4_10148	GO:0007623
RTO4_10148	GO:0022416
RTO4_10148	GO:0046331
RTO4_10148	GO:0007067
RTO4_10148	GO:0007411
RTO4_10148	GO:0031397
RTO4_10148	GO:0045880
RTO4_10148	GO:0007228
RTO4_10148	GO:0031647
RTO4_10148	GO:0007310
RTO4_10148	GO:0060810
RTO4_10148	GO:0030177
RTO4_10148	GO:0009267
RTO4_10148	GO:0005654
RTO4_10148	GO:0005886
RTO4_10148	GO:0006351
RTO4_10148	GO:0006355
RTO4_10148	GO:0006457
RTO4_10148	GO:0006656
RTO4_10148	GO:0006915
RTO4_10148	GO:0007165
RTO4_10148	GO:0008284
RTO4_10148	GO:0016301
RTO4_10148	GO:0016580
RTO4_10148	GO:0016581
RTO4_10148	GO:0030307
RTO4_10148	GO:0043154
RTO4_10148	GO:0045732
RTO4_10148	GO:0047485
RTO4_10148	GO:0048511
RTO4_10148	GO:0051879
RTO4_10148	GO:0061077
RTO4_10148	GO:0071174
RTO4_10148	GO:1901796
RTO4_10148	GO:0031519
RTO4_10148	GO:0000785
RTO4_10148	GO:0001669
RTO4_10148	GO:0007283
RTO4_10148	GO:0021987
RTO4_10148	GO:0097421
RTO4_10148	GO:1903146
RTO4_10148	GO:1903955
RTO4_10148	GO:0008013
RTO4_10148	GO:0019888
RTO4_10148	GO:0043021
RTO4_10148	GO:0046777
RTO4_10148	GO:0000166
RTO4_10148	GO:0007049
RTO4_10148	GO:0016310
RTO4_10148	GO:0016740
RTO4_10148	GO:0051726
RTO4_10148	GO:0005929
RTO4_10148	GO:0007610
RTO4_10148	GO:0030424
RTO4_10148	GO:0030425
RTO4_10148	GO:0097730
RTO4_10148	GO:0034606
RTO4_10148	GO:0034608
RTO4_10148	GO:0042995
RTO4_10148	GO:0043025
RTO4_10148	GO:0043204
RTO4_10148	GO:0000003
RTO4_10148	GO:0009792
RTO4_10442	GO:0015109
RTO4_10442	GO:0015703
RTO4_10442	GO:0005575
RTO4_11094	GO:0009439
RTO4_11094	GO:0008824
RTO4_11094	GO:0003677
RTO4_11094	GO:0005576
RTO4_11094	GO:0005829
RTO4_11840	GO:0019631
RTO4_11840	GO:0046565
RTO4_11840	GO:0005575
RTO4_11840	GO:0003674
RTO4_11840	GO:0008150
RTO4_11838	GO:0046872
RTO4_12781	GO:0016021
RTO4_12781	GO:0022857
RTO4_12781	GO:0055085
RTO4_12781	GO:0000324
RTO4_12781	GO:0005886
RTO4_12781	GO:0015169
RTO4_12781	GO:0001406
RTO4_12781	GO:0015794
RTO4_12781	GO:0001407
RTO4_12781	GO:0006817
RTO4_12781	GO:0005315
RTO4_12781	GO:0016020
RTO4_12781	GO:0005215
RTO4_12781	GO:0006810
RTO4_12781	GO:0071944
RTO4_12781	GO:0005887
RTO4_15288	None
RTO4_15019	GO:0008080
RTO4_15019	GO:0003674
RTO4_15019	GO:0005575
RTO4_15019	GO:0008150
RTO4_15019	GO:0004596
RTO4_15019	GO:0006474
RTO4_15019	GO:0031415
RTO4_15019	GO:0005634
RTO4_15019	GO:0005829
RTO4_15019	GO:0022626
RTO4_15019	GO:0005504
RTO4_15019	GO:0005737
RTO4_15019	GO:0031248
RTO4_15019	GO:0007064
RTO4_15019	GO:0048812
RTO4_15019	GO:0007067
RTO4_15019	GO:0046331
RTO4_15019	GO:0016573
RTO4_15019	GO:0005515
RTO4_15019	GO:0010485
RTO4_15019	GO:0043967
RTO4_15019	GO:0052858
RTO4_15019	GO:0070062
RTO4_15019	GO:0071962
RTO4_15019	GO:0016740
RTO4_15019	GO:0016746
RTO4_12873	GO:0003674
RTO4_12873	GO:0008150
RTO4_12873	GO:0005575
RTO4_12873	GO:0033108
RTO4_12873	GO:0005634
RTO4_12873	GO:0005758
RTO4_12873	GO:0005739
RTO4_12873	GO:0046872
RTO4_12873	GO:0005737
RTO4_12873	GO:0005743
RTO4_12873	GO:0016020
RTO4_10272	GO:0004672
RTO4_10272	GO:0005524
RTO4_10272	GO:0006468
RTO4_10272	GO:0016772
RTO4_8916	GO:0055085
RTO4_8916	GO:0015228
RTO4_8916	GO:0005743
RTO4_8916	GO:0015880
RTO4_8916	GO:0016021
RTO4_8916	GO:0050829
RTO4_8916	GO:0045089
RTO4_8916	GO:0005739
RTO4_8916	GO:0006810
RTO4_8916	GO:0009108
RTO4_8916	GO:0015291
RTO4_8916	GO:0015297
RTO4_8916	GO:0005347
RTO4_8916	GO:0005634
RTO4_8916	GO:0015217
RTO4_8916	GO:0015866
RTO4_8916	GO:0015867
RTO4_8916	GO:0035349
RTO4_8916	GO:0043262
RTO4_8916	GO:0080121
RTO4_8916	GO:0080122
RTO4_8916	GO:0006839
RTO4_8916	GO:0016020
RTO4_8916	GO:0022857
RTO4_8916	GO:0003735
RTO4_8916	GO:0006412
RTO4_8916	GO:0009792
RTO4_8916	GO:0016246
RTO4_10233	GO:0004298
RTO4_10233	GO:0005839
RTO4_10233	GO:0051603
RTO4_10233	GO:0004175
RTO4_10233	GO:0006511
RTO4_10233	GO:0019773
RTO4_10233	GO:0005576
RTO4_10233	GO:0005634
RTO4_10233	GO:0034515
RTO4_10233	GO:0043161
RTO4_10233	GO:0010499
RTO4_10233	GO:0000502
RTO4_10233	GO:0000165
RTO4_10233	GO:0000209
RTO4_10233	GO:0002223
RTO4_10233	GO:0002479
RTO4_10233	GO:0005515
RTO4_10233	GO:0005654
RTO4_10233	GO:0005829
RTO4_10233	GO:0006521
RTO4_10233	GO:0010972
RTO4_10233	GO:0016579
RTO4_10233	GO:0031145
RTO4_10233	GO:0031146
RTO4_10233	GO:0033209
RTO4_10233	GO:0034774
RTO4_10233	GO:0038061
RTO4_10233	GO:0038095
RTO4_10233	GO:0043312
RTO4_10233	GO:0043488
RTO4_10233	GO:0050852
RTO4_10233	GO:0051436
RTO4_10233	GO:0051437
RTO4_10233	GO:0055085
RTO4_10233	GO:0060071
RTO4_10233	GO:0061418
RTO4_10233	GO:0070062
RTO4_10233	GO:0090090
RTO4_10233	GO:0090263
RTO4_10233	GO:1904813
RTO4_10233	GO:0005737
RTO4_10233	GO:0006508
RTO4_10233	GO:0008233
RTO4_10233	GO:0016787
RTO4_10233	GO:0042175
RTO4_10233	GO:0003674
RTO4_10233	GO:0022626
RTO4_10233	GO:0046686
RTO4_10233	GO:0005774
RTO4_10233	GO:0005886
RTO4_10233	GO:0000003
RTO4_10233	GO:0002119
RTO4_10233	GO:0008340
RTO4_10233	GO:0009792
RTO4_10233	GO:0040011
RTO4_10233	GO:0040022
RTO4_10233	GO:0040025
RTO4_10233	GO:0040027
RTO4_10232	GO:0005575
RTO4_10232	GO:0003674
RTO4_10232	GO:0008150
RTO4_14883	GO:0005488
RTO4_14883	GO:0005575
RTO4_14883	GO:0003674
RTO4_14883	GO:0008150
RTO4_14883	GO:0005200
RTO4_14883	GO:0005816
RTO4_14883	GO:0007020
RTO4_14883	GO:0007067
RTO4_14883	GO:0005874
RTO4_14883	GO:0007049
RTO4_14883	GO:0000775
RTO4_14883	GO:0005819
RTO4_14883	GO:0000776
RTO4_14883	GO:0005694
RTO4_14883	GO:0000777
RTO4_14883	GO:0005856
RTO4_14883	GO:0005634
RTO4_14883	GO:0005737
RTO4_14883	GO:0051301
RTO4_12906	GO:0016787
RTO4_12906	GO:0005634
RTO4_12906	GO:0005829
RTO4_12906	GO:0008150
RTO4_12909	GO:0015205
RTO4_12909	GO:0015851
RTO4_12909	GO:0016020
RTO4_10930	None
RTO4_11148	GO:0000413
RTO4_11148	GO:0003755
RTO4_11148	GO:0006457
RTO4_11148	GO:0005622
RTO4_11148	GO:0016853
RTO4_11148	GO:0030198
RTO4_11148	GO:0042981
RTO4_10871	GO:0003674
RTO4_10871	GO:0005575
RTO4_10871	GO:0008150
RTO4_12157	GO:0045454
RTO4_12157	GO:0003756
RTO4_12157	GO:0015035
RTO4_12157	GO:0006662
RTO4_12157	GO:0009055
RTO4_12157	GO:0005575
RTO4_12157	GO:0019153
RTO4_12157	GO:0006457
RTO4_12157	GO:0005783
RTO4_12157	GO:0000324
RTO4_12157	GO:0005515
RTO4_12157	GO:0005788
RTO4_12157	GO:0016853
RTO4_12157	GO:0034976
RTO4_12157	GO:0055114
RTO4_12157	GO:0043277
RTO4_12157	GO:0018996
RTO4_12157	GO:0040011
RTO4_12157	GO:0040018
RTO4_12157	GO:0040027
RTO4_12022	GO:0004357
RTO4_12022	GO:0006750
RTO4_12022	GO:0005634
RTO4_12022	GO:0005829
RTO4_12022	GO:0098849
RTO4_12022	GO:0034635
RTO4_12022	GO:0046938
RTO4_12022	GO:0071585
RTO4_12022	GO:0042542
RTO4_12022	GO:0005622
RTO4_12022	GO:0009405
RTO4_12022	GO:0005515
RTO4_12022	GO:0048471
RTO4_12022	GO:0006749
RTO4_12022	GO:0006974
RTO4_12022	GO:0007476
RTO4_12022	GO:0046688
RTO4_12022	GO:0007409
RTO4_12022	GO:0000096
RTO4_12022	GO:0000287
RTO4_12022	GO:0005524
RTO4_12022	GO:0006534
RTO4_12022	GO:0006536
RTO4_12022	GO:0006979
RTO4_12022	GO:0007568
RTO4_12022	GO:0007584
RTO4_12022	GO:0008637
RTO4_12022	GO:0009408
RTO4_12022	GO:0009410
RTO4_12022	GO:0009725
RTO4_12022	GO:0014823
RTO4_12022	GO:0016595
RTO4_12022	GO:0019852
RTO4_12022	GO:0031397
RTO4_12022	GO:0032436
RTO4_12022	GO:0032869
RTO4_12022	GO:0035729
RTO4_12022	GO:0043066
RTO4_12022	GO:0043524
RTO4_12022	GO:0043531
RTO4_12022	GO:0044344
RTO4_12022	GO:0044752
RTO4_12022	GO:0045454
RTO4_12022	GO:0045892
RTO4_12022	GO:0046685
RTO4_12022	GO:0046686
RTO4_12022	GO:0046982
RTO4_12022	GO:0050662
RTO4_12022	GO:0050880
RTO4_12022	GO:0051409
RTO4_12022	GO:0051900
RTO4_12022	GO:0070555
RTO4_12022	GO:0071260
RTO4_12022	GO:0071333
RTO4_12022	GO:0071372
RTO4_12022	GO:0097069
RTO4_12022	GO:2000490
RTO4_12022	GO:2001237
RTO4_12022	GO:0000166
RTO4_12022	GO:0016874
RTO4_12022	GO:0005737
RTO4_12022	GO:0000302
RTO4_12022	GO:0000303
RTO4_9231	GO:0003677
RTO4_9231	GO:0000786
RTO4_9231	GO:0005634
RTO4_9231	GO:0006334
RTO4_9231	GO:0046982
RTO4_9231	GO:0006352
RTO4_9231	GO:0031298
RTO4_9231	GO:0061587
RTO4_9231	GO:0034729
RTO4_9231	GO:0043935
RTO4_9231	GO:0042393
RTO4_9231	GO:0000183
RTO4_9231	GO:0000228
RTO4_9231	GO:0000784
RTO4_9231	GO:0000788
RTO4_9231	GO:0005515
RTO4_9231	GO:0005576
RTO4_9231	GO:0005654
RTO4_9231	GO:0006303
RTO4_9231	GO:0006335
RTO4_9231	GO:0006336
RTO4_9231	GO:0016020
RTO4_9231	GO:0016233
RTO4_9231	GO:0019904
RTO4_9231	GO:0031012
RTO4_9231	GO:0031047
RTO4_9231	GO:0032200
RTO4_9231	GO:0034080
RTO4_9231	GO:0043234
RTO4_9231	GO:0044267
RTO4_9231	GO:0045653
RTO4_9231	GO:0045814
RTO4_9231	GO:0045815
RTO4_9231	GO:0051290
RTO4_9231	GO:0070062
RTO4_9231	GO:1904837
RTO4_9231	GO:0003723
RTO4_9231	GO:0005694
RTO4_9231	GO:0006333
RTO4_9231	GO:0009507
RTO4_9231	GO:0005774
RTO4_9231	GO:0005886
RTO4_9231	GO:0009506
RTO4_9231	GO:0005730
RTO4_9231	GO:0009579
RTO4_9231	GO:0005773
RTO4_9231	GO:0000003
RTO4_9231	GO:0009792
RTO4_9231	GO:0060465
RTO4_9231	GO:0002119
RTO4_9231	GO:0040011
RTO4_9231	GO:0071688
RTO4_9231	GO:0040035
RTO4_9231	GO:0006898
RTO4_9231	GO:0010171
RTO4_9231	GO:0032940
RTO4_9231	GO:0045944
RTO4_9231	GO:0006952
RTO4_9231	GO:0019915
RTO4_9231	GO:0045087
RTO4_9231	GO:0050829
RTO4_9232	GO:0003677
RTO4_9232	GO:0000786
RTO4_9232	GO:0046982
RTO4_9232	GO:0006334
RTO4_9232	GO:1990707
RTO4_9232	GO:0043505
RTO4_9232	GO:0031298
RTO4_9232	GO:0031934
RTO4_9232	GO:0031618
RTO4_9232	GO:0044030
RTO4_9232	GO:0009303
RTO4_9232	GO:0007094
RTO4_9232	GO:0006306
RTO4_9232	GO:0070911
RTO4_9232	GO:0043935
RTO4_9232	GO:0006974
RTO4_9232	GO:0008360
RTO4_9232	GO:0007155
RTO4_9232	GO:0005700
RTO4_9232	GO:0007140
RTO4_9232	GO:0000788
RTO4_9232	GO:0031492
RTO4_9232	GO:0000183
RTO4_9232	GO:0000228
RTO4_9232	GO:0000784
RTO4_9232	GO:0000979
RTO4_9232	GO:0000980
RTO4_9232	GO:0001649
RTO4_9232	GO:0001740
RTO4_9232	GO:0005515
RTO4_9232	GO:0005576
RTO4_9232	GO:0005634
RTO4_9232	GO:0005654
RTO4_9232	GO:0006336
RTO4_9232	GO:0006997
RTO4_9232	GO:0007286
RTO4_9232	GO:0007338
RTO4_9232	GO:0007566
RTO4_9232	GO:0007596
RTO4_9232	GO:0008283
RTO4_9232	GO:0008584
RTO4_9232	GO:0030307
RTO4_9232	GO:0031047
RTO4_9232	GO:0031508
RTO4_9232	GO:0031509
RTO4_9232	GO:0032200
RTO4_9232	GO:0035264
RTO4_9232	GO:0042393
RTO4_9232	GO:0042692
RTO4_9232	GO:0043234
RTO4_9232	GO:0044267
RTO4_9232	GO:0045814
RTO4_9232	GO:0045815
RTO4_9232	GO:0048477
RTO4_9232	GO:0070062
RTO4_9232	GO:0090230
RTO4_9232	GO:1902340
RTO4_9232	GO:0000122
RTO4_9232	GO:0006325
RTO4_9232	GO:0005913
RTO4_9232	GO:0006335
RTO4_9232	GO:0016020
RTO4_9232	GO:0051290
RTO4_9232	GO:0060968
RTO4_9232	GO:0098609
RTO4_9232	GO:0098641
RTO4_9232	GO:0007283
RTO4_9232	GO:0000785
RTO4_9232	GO:0003682
RTO4_9232	GO:0005694
RTO4_9232	GO:0006333
RTO4_9232	GO:0002119
RTO4_9232	GO:0008340
RTO4_9232	GO:0009792
RTO4_9232	GO:0010171
RTO4_9232	GO:0000003
RTO4_9232	GO:0040011
RTO4_9232	GO:0060465
RTO4_9232	GO:0008356
RTO4_8467	GO:0004553
RTO4_8467	GO:0005576
RTO4_8467	GO:0005975
RTO4_8467	GO:0030248
RTO4_8467	GO:0003674
RTO4_8467	GO:0008150
RTO4_8896	None
RTO4_14820	None
RTO4_14819	None
RTO4_12837	None
RTO4_15648	None
RTO4_11946	GO:0008152
RTO4_11946	GO:0016846
RTO4_11946	GO:0005575
RTO4_12753	GO:0005975
RTO4_12753	GO:0016810
RTO4_12753	GO:0003824
RTO4_12753	GO:0005575
RTO4_12753	GO:0004099
RTO4_12753	GO:0030476
RTO4_11216	GO:0016614
RTO4_11216	GO:0050660
RTO4_11216	GO:0055114
RTO4_9877	GO:0003674
RTO4_9877	GO:0005575
RTO4_9877	GO:0008150
RTO4_14466	None
RTO4_10689	GO:0003676
RTO4_10689	GO:0005524
RTO4_10689	GO:0008026
RTO4_10689	GO:0005634
RTO4_10689	GO:0005829
RTO4_10689	GO:0008150
RTO4_10689	GO:0000466
RTO4_10689	GO:0000463
RTO4_10689	GO:0004386
RTO4_10689	GO:0005730
RTO4_10689	GO:0030687
RTO4_10689	GO:0022008
RTO4_10689	GO:0004004
RTO4_10689	GO:0006364
RTO4_10689	GO:0010501
RTO4_10689	GO:0016020
RTO4_10689	GO:0000166
RTO4_10689	GO:0003723
RTO4_10689	GO:0016787
RTO4_10689	GO:0042254
RTO4_10689	GO:0002119
RTO4_10689	GO:0006898
RTO4_10689	GO:0008340
RTO4_10689	GO:0008406
RTO4_11866	GO:0030611
RTO4_11866	GO:0005575
RTO4_11866	GO:0008150
RTO4_10644	GO:0003735
RTO4_10644	GO:0005622
RTO4_10644	GO:0005840
RTO4_10644	GO:0006412
RTO4_10644	GO:0005763
RTO4_10644	GO:0036180
RTO4_10644	GO:0009267
RTO4_10644	GO:0036170
RTO4_10644	GO:0071216
RTO4_10644	GO:0030447
RTO4_10644	GO:0032543
RTO4_10644	GO:0019233
RTO4_10644	GO:0005743
RTO4_10644	GO:0005761
RTO4_10644	GO:0070125
RTO4_10644	GO:0070126
RTO4_10644	GO:0003723
RTO4_10644	GO:0005515
RTO4_10644	GO:0005739
RTO4_10644	GO:0030529
RTO4_10644	GO:0009507
RTO4_10644	GO:0000003
RTO4_10644	GO:0002119
RTO4_10644	GO:0009792
RTO4_10644	GO:0040011
RTO4_15380	None
RTO4_15434	GO:0005515
RTO4_10476	None
RTO4_8535	None
RTO4_11529	GO:0004553
RTO4_11529	GO:0005975
RTO4_11529	GO:0005575
RTO4_16510	GO:0000329
RTO4_16510	GO:0000328
RTO4_16510	GO:0005543
RTO4_16510	GO:0030414
RTO4_16510	GO:0046578
RTO4_16510	GO:0030162
RTO4_16510	GO:0005829
RTO4_16510	GO:0002759
RTO4_16510	GO:0050829
RTO4_16510	GO:0050830
RTO4_16510	GO:0005575
RTO4_16510	GO:0008150
RTO4_16510	GO:0003674
RTO4_16510	GO:0009617
RTO4_16510	GO:0005615
RTO4_16510	GO:0032504
RTO4_16510	GO:0043168
RTO4_16510	GO:0005515
RTO4_16510	GO:0005764
RTO4_16510	GO:0070062
RTO4_16510	GO:0000165
RTO4_16510	GO:0004867
RTO4_16510	GO:0005524
RTO4_16510	GO:0005634
RTO4_16510	GO:0008429
RTO4_16510	GO:0010951
RTO4_16510	GO:0019899
RTO4_16510	GO:0019901
RTO4_16510	GO:0000166
RTO4_16510	GO:0001505
RTO4_16510	GO:0001933
RTO4_16510	GO:0002026
RTO4_16510	GO:0003723
RTO4_16510	GO:0005102
RTO4_16510	GO:0005737
RTO4_16510	GO:0005739
RTO4_16510	GO:0005741
RTO4_16510	GO:0005791
RTO4_16510	GO:0005794
RTO4_16510	GO:0008021
RTO4_16510	GO:0008289
RTO4_16510	GO:0009986
RTO4_16510	GO:0010466
RTO4_16510	GO:0019900
RTO4_16510	GO:0043005
RTO4_16510	GO:0043025
RTO4_16510	GO:0043209
RTO4_16510	GO:0043409
RTO4_16510	GO:0043679
RTO4_16510	GO:0043950
RTO4_16510	GO:0045177
RTO4_16510	GO:0045840
RTO4_16510	GO:0048240
RTO4_16510	GO:0051019
RTO4_16510	GO:0060409
RTO4_14765	GO:0003735
RTO4_14765	GO:0005622
RTO4_14765	GO:0005840
RTO4_14765	GO:0006412
RTO4_14765	GO:0006407
RTO4_14765	GO:0042255
RTO4_14765	GO:0022627
RTO4_14765	GO:0002181
RTO4_14765	GO:0000184
RTO4_14765	GO:0003729
RTO4_14765	GO:0005515
RTO4_14765	GO:0005654
RTO4_14765	GO:0005913
RTO4_14765	GO:0006364
RTO4_14765	GO:0006413
RTO4_14765	GO:0006614
RTO4_14765	GO:0015935
RTO4_14765	GO:0016020
RTO4_14765	GO:0019083
RTO4_14765	GO:0033119
RTO4_14765	GO:0070062
RTO4_14765	GO:0098609
RTO4_14765	GO:0098641
RTO4_14765	GO:0003723
RTO4_14765	GO:0030529
RTO4_14765	GO:0005737
RTO4_14765	GO:0009507
RTO4_14765	GO:0009506
RTO4_14765	GO:0022626
RTO4_14765	GO:0008340
RTO4_14765	GO:0000003
RTO4_14765	GO:0002119
RTO4_14765	GO:0006915
RTO4_14765	GO:0009792
RTO4_14765	GO:0010171
RTO4_14765	GO:0040011
RTO4_16508	None
RTO4_16481	GO:0005575
RTO4_16481	GO:0003674
RTO4_16481	GO:0008150
RTO4_10505	None
RTO4_11821	GO:0006355
RTO4_11819	GO:0003677
RTO4_11819	GO:0005634
RTO4_11819	GO:0006351
RTO4_11819	GO:0008270
RTO4_11819	GO:0000981
RTO4_11819	GO:0006355
RTO4_11820	GO:0005488
RTO4_16382	None
RTO4_8912	GO:0016020
RTO4_8912	GO:0016772
RTO4_8912	GO:0008150
RTO4_8912	GO:0005575
RTO4_8912	GO:0004168
RTO4_8912	GO:0016021
RTO4_16535	GO:0005085
RTO4_16535	GO:0007264
RTO4_16535	GO:0005622
RTO4_16535	GO:0051056
RTO4_16535	GO:0005525
RTO4_16535	GO:0003924
RTO4_16535	GO:0016020
RTO4_16790	GO:0005515
RTO4_16790	GO:0005524
RTO4_16790	GO:0005694
RTO4_16790	GO:0051276
RTO4_16790	GO:0003697
RTO4_16790	GO:1990814
RTO4_16790	GO:0003690
RTO4_16790	GO:0016887
RTO4_16790	GO:0005829
RTO4_16790	GO:0000799
RTO4_16790	GO:0000790
RTO4_16790	GO:0000733
RTO4_16790	GO:0007076
RTO4_16790	GO:0003682
RTO4_16790	GO:0070550
RTO4_16790	GO:0006268
RTO4_16790	GO:0070058
RTO4_16790	GO:0006281
RTO4_16790	GO:0030261
RTO4_16790	GO:0007062
RTO4_16790	GO:0006310
RTO4_16790	GO:0008068
RTO4_16790	GO:0016021
RTO4_16790	GO:0006811
RTO4_16790	GO:0048812
RTO4_16790	GO:0005886
RTO4_16790	GO:0000166
RTO4_16790	GO:0003677
RTO4_16790	GO:0007422
RTO4_16790	GO:0000796
RTO4_16790	GO:0005634
RTO4_16790	GO:0005737
RTO4_16790	GO:0000070
RTO4_16790	GO:0007067
RTO4_16790	GO:0000785
RTO4_16790	GO:0000793
RTO4_16790	GO:0000819
RTO4_16790	GO:0046982
RTO4_16790	GO:0051304
RTO4_16790	GO:0010906
RTO4_16790	GO:0007419
RTO4_16790	GO:0005654
RTO4_16790	GO:0010032
RTO4_16790	GO:0016607
RTO4_16790	GO:0045132
RTO4_16790	GO:0051301
RTO4_16790	GO:0051383
RTO4_16790	GO:0000012
RTO4_16790	GO:0007049
RTO4_16790	GO:0007130
RTO4_16790	GO:0051307
RTO4_16790	GO:0000775
RTO4_16790	GO:0000003
RTO4_16790	GO:0002119
RTO4_16790	GO:0007276
RTO4_16790	GO:0009792
RTO4_16790	GO:0040011
RTO4_16790	GO:0040035
RTO4_16790	GO:0040039
RTO4_16790	GO:0051729
RTO4_16790	GO:0000228
RTO4_16790	GO:0000805
RTO4_16790	GO:0042464
RTO4_16790	GO:0043565
RTO4_16790	GO:0046536
RTO4_16790	GO:0010171
RTO4_16790	GO:0016358
RTO4_16790	GO:0018991
RTO4_10544	None
RTO4_10794	None
RTO4_16796	GO:0003674
RTO4_16796	GO:0005575
RTO4_16796	GO:0008150
RTO4_16796	GO:0046907
RTO4_16796	GO:0005794
RTO4_16796	GO:0005783
RTO4_16796	GO:0009306
RTO4_16796	GO:0000139
RTO4_16796	GO:0012505
RTO4_16796	GO:0016021
RTO4_16796	GO:0005622
RTO4_16796	GO:0005623
RTO4_16796	GO:0016020
RTO4_16796	GO:0005789
